Customer_ID,Gender,Age,Region,Marketing_Channel,Contract_Type,Payment_Method,Plan,Internet_Service,Support_Tier,Tenure_Months,Monthly_Charges,Total_Charges,Data_Usage_GB_30d,Voice_Minutes_30d,Dropped_Calls_30d,Avg_Download_Mbps,Latency_ms,Support_Calls_90d,Complaints_12m,Has_Discount,Discount_Pct,Customer_Support_Notes,Churn_30d
CUST_001882,Female,44,North,Paid Search,Month-to-month,Direct debit,Premium,Fibre,Standard,33,96.97,3177.53,265.4,683,1,194.1,11.0,1,0,1,10.5,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001883,Female,51,South,Referral,One year,Direct debit,Standard,Fibre,Priority,20,87.4,1848.13,213.9,521,1,240.5,13.0,2,0,1,18.8,All services working as expected; thank you note received. No action required.,0
CUST_001884,Male,31,West,Organic,Month-to-month,Direct debit,Premium,DSL,Standard,40,91.64,3542.96,175.8,323,0,71.8,17.0,1,0,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001885,Female,45,East,Paid Search,One year,Cash,Basic,5G_FWA,Standard,3,48.62,282.66,135.4,659,3,62.0,23.0,1,1,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001886,Male,18,East,Paid Search,Month-to-month,Direct debit,Basic,Fibre,Priority,33,55.62,1833.22,330.8,468,0,303.5,24.0,1,2,1,18.6,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001887,Female,57,West,Paid Search,Two year,Credit card,Basic,None,Standard,67,36.55,2457.98,0.0,727,0,8.2,65.0,2,2,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001888,Female,34,South,Partner,Two year,Bank transfer,Standard,5G_FWA,Standard,42,65.52,2675.33,179.6,532,0,187.5,35.0,0,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001889,Male,32,West,Organic,Month-to-month,Credit card,Premium,DSL,Standard,13,84.39,997.94,74.8,717,1,67.0,58.0,1,1,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,1
CUST_001890,Female,31,West,Paid Search,Month-to-month,Credit card,Basic,None,Standard,41,44.77,2073.25,0.0,407,1,5.4,54.0,2,0,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001891,Female,38,East,Referral,One year,Credit card,Basic,5G_FWA,Standard,2,52.01,218.79,181.4,781,1,73.3,42.0,3,1,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,1
CUST_001892,Male,18,South,Partner,One year,Direct debit,Standard,Fibre,Standard,9,76.73,845.32,206.2,201,0,266.1,15.0,0,1,1,17.7,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001893,Male,48,East,Partner,One year,Direct debit,Standard,Fibre,Standard,9,90.36,997.95,374.3,441,1,230.6,8.0,1,1,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001894,Male,27,North,Paid Search,One year,Credit card,Basic,Fibre,Standard,48,56.7,2619.14,106.1,578,0,155.2,14.0,1,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001895,Female,18,North,Referral,Month-to-month,Credit card,Basic,Fibre,Standard,19,48.96,1046.28,254.6,928,1,148.2,5.0,1,1,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001896,Male,25,West,Paid Search,Month-to-month,Direct debit,Standard,5G_FWA,Priority,71,80.12,5747.73,125.6,490,2,23.4,51.0,0,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001897,Male,38,East,Social,Month-to-month,Direct debit,Standard,Fibre,Standard,47,75.56,3631.54,239.9,256,0,252.7,12.0,1,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001898,Female,31,East,Organic,Month-to-month,Direct debit,Standard,Fibre,Priority,55,81.82,4563.05,300.9,375,3,138.6,21.0,3,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001899,Male,49,South,Organic,Month-to-month,Bank transfer,Standard,5G_FWA,Priority,52,78.14,4183.07,213.7,484,0,124.2,34.0,0,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001900,Male,59,North,Social,Month-to-month,Direct debit,Basic,5G_FWA,Standard,43,52.61,2174.33,143.1,487,0,100.4,40.0,0,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001901,Female,38,North,Organic,Month-to-month,Direct debit,Standard,DSL,Standard,21,69.55,1512.56,172.4,821,1,30.0,28.0,0,0,1,9.5,Customer satisfied with service; routine check completed. No action required.,1
CUST_001902,Male,33,West,Organic,Month-to-month,Credit card,Premium,Fibre,Standard,25,89.0,2070.64,355.0,157,0,298.1,12.0,1,0,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001903,Female,33,South,Partner,Two year,Direct debit,Premium,Fibre,Standard,70,96.77,6766.2,235.3,323,0,284.1,29.0,2,2,1,18.5,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001904,Female,44,North,Referral,Month-to-month,Credit card,Basic,None,Priority,2,30.67,0.0,4.3,579,3,10.3,62.0,1,1,0,0.0,Speed occasionally slow at peak times; suggested troubleshooting. Ticket logged.,1
CUST_001905,Female,37,West,Partner,Month-to-month,Credit card,Premium,Fibre,Standard,16,93.6,1655.59,272.8,319,0,225.5,14.0,1,1,1,20.2,No recent problems; user happy with plan. Feedback recorded.,0
CUST_001906,Male,18,North,Paid Search,Month-to-month,Direct debit,Basic,DSL,Standard,61,45.76,2866.51,46.4,550,0,30.3,68.0,1,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001907,Male,29,North,Paid Search,Month-to-month,Credit card,Standard,DSL,Standard,37,58.69,1962.44,99.4,759,3,47.5,30.0,2,0,1,24.0,Account stable; no issues reported. Feedback recorded.,1
CUST_001908,Male,48,North,Social,Two year,Credit card,Standard,DSL,Standard,71,66.61,4668.83,172.0,359,0,54.9,14.0,1,0,1,19.8,No recent problems; user happy with plan. No action required.,0
CUST_001909,Female,31,South,Partner,Month-to-month,Direct debit,Standard,Fibre,Standard,60,76.15,4762.61,233.6,675,0,234.9,17.0,1,1,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001910,Male,46,North,Partner,Month-to-month,Credit card,Standard,DSL,Standard,6,68.12,392.21,116.0,372,2,60.3,38.0,0,1,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,1
CUST_001911,Female,37,South,Organic,Month-to-month,Direct debit,Standard,DSL,Standard,14,73.22,1051.23,138.6,540,4,39.5,24.0,1,1,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001912,Male,53,West,Organic,Two year,Direct debit,Standard,DSL,Standard,40,67.21,2827.59,107.2,366,2,49.8,34.0,0,1,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001913,Male,30,East,Organic,One year,Credit card,Basic,Fibre,Standard,9,50.97,594.45,291.0,551,0,124.4,18.0,1,0,1,9.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001914,Female,18,East,Paid Search,Month-to-month,Credit card,Premium,5G_FWA,Standard,11,86.14,992.22,175.6,419,0,93.4,36.0,2,1,1,22.9,Customer satisfied with service; routine check completed. No action required.,1
CUST_001915,Male,46,North,Partner,Month-to-month,Direct debit,Premium,5G_FWA,Standard,0,98.56,0.0,188.4,836,1,131.3,19.0,0,0,0,0.0,Account stable; no issues reported. Continue monitoring.,1
CUST_001916,Female,37,East,Social,Month-to-month,Direct debit,Standard,Fibre,Standard,35,79.22,2656.79,238.7,690,2,199.6,23.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001917,Female,41,East,Organic,Month-to-month,Bank transfer,Standard,5G_FWA,Standard,38,77.87,3049.88,152.7,300,0,114.5,26.0,2,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001918,Female,27,North,Social,One year,Direct debit,Premium,5G_FWA,Priority,69,110.28,7826.13,239.2,434,1,113.4,42.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001919,Female,33,East,Organic,One year,Credit card,Premium,Fibre,Standard,70,92.09,6515.82,186.0,480,1,214.2,21.0,0,0,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001920,Female,32,South,Paid Search,Month-to-month,Direct debit,Basic,Fibre,Standard,5,58.72,261.78,299.0,621,1,241.3,17.0,2,2,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001921,Female,39,North,Organic,Month-to-month,Credit card,Premium,Fibre,Standard,43,99.97,4398.18,328.8,476,0,269.9,20.0,0,0,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001922,Male,32,West,Paid Search,Two year,Direct debit,Premium,Fibre,Standard,11,90.66,910.31,186.6,65,0,149.4,25.0,1,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001923,Male,47,West,Organic,One year,Cash,Basic,Fibre,Standard,68,69.79,4742.16,213.7,640,4,148.8,17.0,0,0,1,11.8,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001924,Female,51,East,Organic,Month-to-month,Credit card,Standard,DSL,Standard,70,73.4,5238.33,93.2,362,0,69.5,46.0,0,2,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001925,Female,36,South,Paid Search,One year,Bank transfer,Basic,Fibre,Standard,13,51.65,546.94,338.3,573,0,152.0,24.0,1,1,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001926,Female,24,East,Referral,One year,Direct debit,Standard,Fibre,Standard,2,65.51,177.51,291.2,975,2,242.8,19.0,2,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001927,Male,57,South,Partner,Month-to-month,Credit card,Premium,Fibre,Standard,64,98.05,6417.84,327.9,481,1,250.0,9.0,1,0,1,20.5,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001928,Female,45,East,Organic,Month-to-month,Direct debit,Basic,Fibre,Standard,43,45.71,1882.43,203.4,383,1,165.0,25.0,1,1,1,24.1,Account stable; no issues reported. Feedback recorded.,0
CUST_001929,Female,45,East,Partner,One year,Bank transfer,Standard,Fibre,Standard,33,70.55,2387.04,311.7,456,0,238.4,25.0,2,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001930,Female,56,North,Organic,Month-to-month,Direct debit,Premium,Fibre,Standard,52,91.51,4869.25,276.5,800,1,201.5,14.0,0,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_001931,Female,38,North,Social,Month-to-month,Credit card,Basic,None,Priority,38,33.3,1102.01,6.0,689,2,13.3,57.0,2,2,1,22.3,No recent problems; user happy with plan. No action required.,0
CUST_001932,Female,49,East,Organic,Month-to-month,Credit card,Basic,Fibre,Standard,18,52.02,1088.43,280.3,863,0,329.0,8.0,1,0,0,0.0,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001933,Female,47,West,Partner,Month-to-month,Credit card,Premium,5G_FWA,Priority,28,103.61,2760.75,319.8,628,2,57.6,12.0,1,1,1,11.9,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001934,Female,42,West,Organic,Month-to-month,Direct debit,Standard,DSL,Standard,58,65.56,3843.15,184.1,481,0,33.3,33.0,1,1,1,16.2,No recent problems; user happy with plan. No action required.,0
CUST_001935,Male,29,North,Paid Search,Month-to-month,Credit card,Standard,Fibre,Standard,35,69.66,2542.47,290.9,686,1,235.4,22.0,0,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001936,Female,45,South,Social,Month-to-month,Credit card,Standard,5G_FWA,Standard,41,63.31,2738.68,125.0,987,2,88.8,20.0,2,1,1,9.1,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001937,Male,36,South,Organic,Month-to-month,Credit card,Premium,DSL,Standard,0,74.59,14.81,256.2,354,1,25.9,28.0,0,0,1,22.1,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,1
CUST_001938,Female,31,East,Organic,Month-to-month,Bank transfer,Standard,Fibre,Standard,2,76.5,55.41,289.0,361,0,347.0,37.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001939,NonBinary,38,South,Partner,Month-to-month,Direct debit,Basic,Fibre,Standard,66,51.88,3574.65,279.1,488,2,320.7,,1,0,1,6.6,No recent problems; user happy with plan. No action required.,0
CUST_001940,Male,53,East,Paid Search,Two year,Direct debit,Basic,Fibre,Standard,35,63.39,1996.28,345.3,535,0,194.1,16.0,0,0,1,5.2,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001941,Female,51,East,Organic,One year,Cash,Basic,5G_FWA,Standard,34,58.26,1878.48,195.3,648,0,72.1,45.0,0,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001942,Male,38,East,Organic,Month-to-month,Cash,Premium,DSL,Standard,9,78.8,402.49,108.9,231,0,8.2,62.0,0,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,1
CUST_001943,Female,40,West,Organic,Two year,Bank transfer,Standard,5G_FWA,Standard,43,82.9,3441.38,113.2,719,2,142.5,18.0,3,1,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001944,Female,48,East,Organic,Month-to-month,Credit card,Basic,5G_FWA,Priority,39,62.29,2471.45,207.3,208,0,278.2,14.0,0,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001945,Female,41,West,Organic,Two year,Direct debit,Premium,5G_FWA,Standard,52,95.1,4970.61,190.9,641,1,115.8,27.0,0,0,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001946,Male,54,East,Paid Search,Month-to-month,Direct debit,Standard,DSL,Priority,19,60.37,1189.05,103.2,715,3,1.0,52.0,1,1,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001947,Male,41,West,Referral,Month-to-month,Credit card,Standard,Fibre,Standard,12,69.22,940.5,260.7,572,1,307.7,7.0,0,1,1,16.1,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001948,Female,31,South,Organic,Month-to-month,Credit card,Premium,Fibre,Standard,49,106.7,5333.78,353.8,265,1,226.8,21.0,2,1,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001949,Male,39,North,Organic,Month-to-month,Direct debit,Standard,Fibre,Standard,54,75.63,4045.92,222.7,699,1,188.3,8.0,1,0,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001950,Male,55,East,Paid Search,Month-to-month,Bank transfer,Standard,DSL,Standard,56,76.48,4308.65,219.2,400,2,51.7,24.0,1,3,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001951,Male,18,East,Partner,One year,Credit card,Basic,Fibre,Standard,47,64.09,3019.19,279.9,511,1,200.0,11.0,3,1,1,19.4,No recent problems; user happy with plan. No action required.,0
CUST_001952,Female,37,North,Organic,Month-to-month,Direct debit,Premium,DSL,Standard,37,78.68,2918.54,220.2,293,1,37.0,45.0,1,2,1,9.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_001953,Female,18,North,Social,Month-to-month,Credit card,Standard,DSL,Priority,50,76.41,4012.34,,380,0,69.7,32.0,0,1,1,7.9,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001954,Male,29,East,Organic,One year,Direct debit,Standard,None,Standard,39,53.44,2081.88,26.1,515,0,6.7,46.0,0,1,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_001955,Female,43,East,Paid Search,Two year,Direct debit,Basic,Fibre,Standard,32,56.92,1871.3,274.6,509,3,277.7,27.0,3,2,0,0.0,Customer requested plan review; offered options. Ticket logged.,0
CUST_001956,Female,45,South,Partner,One year,Direct debit,Premium,Fibre,Standard,31,102.7,3214.91,226.1,638,0,169.5,21.0,0,1,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001957,Male,52,North,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Priority,0,85.34,92.43,330.8,85,2,297.9,15.0,4,1,1,9.5,Account stable; no issues reported. Feedback recorded.,0
CUST_001958,NonBinary,61,West,Organic,Month-to-month,Direct debit,Basic,Fibre,Standard,46,53.95,2411.01,190.9,482,1,151.0,21.0,1,0,1,13.3,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001959,Female,40,West,Organic,One year,Credit card,Basic,DSL,Priority,31,67.41,2137.72,6.5,98,0,25.0,37.0,0,0,0,0.0,All services working as expected; thank you note received. No action required.,1
CUST_001960,Male,25,South,Organic,Month-to-month,Bank transfer,Premium,Fibre,Standard,26,99.1,2708.24,258.6,623,2,191.9,26.0,1,1,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001961,Male,42,North,Partner,Month-to-month,Direct debit,Premium,Fibre,Standard,46,90.41,4078.23,252.7,738,2,150.3,27.0,4,1,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001962,Male,28,West,Paid Search,Month-to-month,Credit card,Basic,DSL,Priority,33,42.31,1323.22,0.0,410,0,43.6,54.0,2,1,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001963,Male,33,North,Organic,Month-to-month,Bank transfer,Standard,Fibre,Standard,23,71.24,1614.73,280.1,427,1,213.8,23.0,0,0,1,5.7,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001964,Male,47,East,Organic,One year,Bank transfer,Basic,DSL,Standard,56,41.87,2382.73,178.6,395,1,46.0,40.0,3,2,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001965,Male,41,South,Organic,Month-to-month,Credit card,Basic,5G_FWA,Standard,41,51.86,2345.94,175.8,560,1,143.7,23.0,1,0,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001966,Female,32,South,Organic,Month-to-month,Bank transfer,Standard,Fibre,Standard,69,81.56,5596.43,237.7,467,1,274.7,25.0,4,1,1,9.8,Account stable; no issues reported. Continue monitoring.,0
CUST_001967,NonBinary,44,North,Referral,Month-to-month,Direct debit,Premium,5G_FWA,Standard,55,93.98,5056.48,127.9,420,1,147.1,25.0,1,0,1,12.8,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_001968,Male,18,East,Organic,Month-to-month,Credit card,Basic,Fibre,Standard,36,54.47,1985.86,218.1,569,1,192.9,19.0,1,3,1,7.2,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001969,Female,32,North,Organic,Two year,Direct debit,Premium,Fibre,Priority,25,116.57,2811.97,388.7,490,0,221.8,20.0,0,1,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_001970,NonBinary,25,South,Paid Search,Month-to-month,Bank transfer,Standard,Fibre,Standard,56,91.06,5200.91,249.6,405,2,203.1,25.0,1,2,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001971,Male,22,North,Paid Search,One year,Direct debit,Basic,Fibre,Standard,61,44.13,2722.8,163.5,750,1,204.1,19.0,2,2,1,5.5,Account stable; no issues reported. Feedback recorded.,0
CUST_001972,Male,45,South,Organic,Month-to-month,Bank transfer,Standard,Fibre,Standard,46,68.65,3040.47,293.9,370,0,280.6,,0,1,0,0.0,All services working as expected; thank you note received. Continue monitoring.,1
CUST_001973,Male,22,East,Partner,Two year,Direct debit,Standard,None,Standard,1,52.79,0.0,78.1,694,1,7.4,60.0,1,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_001974,Female,47,South,Paid Search,Two year,Credit card,Standard,DSL,Priority,32,77.52,2259.8,85.1,339,0,74.9,57.0,1,2,1,15.2,All services working as expected; thank you note received. Feedback recorded.,0
CUST_001975,Female,30,North,Paid Search,One year,Bank transfer,Premium,5G_FWA,Standard,55,95.43,,274.5,589,0,125.3,34.0,1,0,1,22.4,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001976,Male,35,North,Partner,One year,Credit card,Standard,Fibre,Standard,59,72.98,4254.69,335.7,380,1,181.4,17.0,1,0,1,14.5,Account stable; no issues reported. Continue monitoring.,0
CUST_001977,Male,61,East,Referral,Month-to-month,Credit card,Basic,DSL,Standard,11,45.07,549.8,0.0,465,1,59.3,62.0,1,0,1,7.8,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001978,Female,63,East,Organic,Two year,Direct debit,Standard,Fibre,Standard,55,70.55,3912.78,282.2,539,2,175.2,14.0,1,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001979,Female,18,South,Referral,Month-to-month,Bank transfer,Basic,5G_FWA,Priority,22,53.99,1093.8,147.3,478,1,136.6,36.0,1,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_001980,Female,47,East,Organic,Two year,Direct debit,Standard,Fibre,Priority,7,78.55,522.48,255.9,289,2,214.7,11.0,3,2,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_001981,Male,18,South,Paid Search,Month-to-month,Direct debit,Standard,5G_FWA,Priority,25,71.61,1841.08,214.0,691,3,187.8,51.0,0,1,0,0.0,Customer requested plan review; offered options. Monitor for 7 days.,1
CUST_001982,Male,18,North,Organic,Two year,Direct debit,Standard,Fibre,Standard,30,77.22,2337.65,234.3,371,0,191.4,15.0,0,1,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001983,Female,36,South,Referral,Month-to-month,Credit card,Premium,Fibre,Standard,40,85.35,3244.15,299.3,468,1,281.0,,3,0,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_001984,Female,45,North,Organic,Month-to-month,Credit card,Standard,DSL,Standard,60,67.71,3915.49,150.0,258,0,8.6,42.0,1,0,1,11.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_001985,Female,38,South,Social,Month-to-month,Cash,Standard,Fibre,Standard,54,68.03,3505.58,227.5,561,1,205.9,30.0,1,2,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001986,Female,53,South,Referral,Month-to-month,Credit card,Standard,Fibre,Standard,53,82.17,4448.04,355.8,718,1,274.0,25.0,0,1,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_001987,Male,40,North,Paid Search,Two year,Direct debit,Standard,5G_FWA,Standard,39,72.36,2976.67,135.3,436,0,62.6,37.0,4,3,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001988,Female,26,West,Referral,Month-to-month,Direct debit,Standard,DSL,Priority,31,81.0,2499.36,88.2,322,1,32.9,16.0,1,0,0,0.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_001989,Male,31,North,Organic,One year,Credit card,Standard,Fibre,Standard,54,76.03,4120.6,233.4,484,1,241.9,11.0,3,2,1,12.7,All services working as expected; thank you note received. No action required.,0
CUST_001990,Female,40,West,Organic,Month-to-month,Credit card,Standard,None,Standard,8,57.07,727.52,0.0,364,1,4.7,86.0,0,1,0,0.0,All services working as expected; thank you note received. No action required.,1
CUST_001991,Male,27,East,Referral,One year,Credit card,Standard,5G_FWA,Priority,11,69.97,826.86,130.5,229,0,132.5,26.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,1
CUST_001992,Female,23,South,Organic,Two year,Direct debit,Premium,5G_FWA,Standard,5,87.93,364.54,298.6,701,3,130.2,36.0,2,0,1,13.4,Account stable; no issues reported. Feedback recorded.,0
CUST_001993,Female,18,East,Paid Search,One year,Bank transfer,Basic,Fibre,Priority,46,65.07,3009.76,323.1,278,0,218.5,33.0,0,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001994,Male,25,South,Organic,Two year,Direct debit,Basic,5G_FWA,Priority,48,59.39,2671.93,284.3,440,0,176.7,36.0,1,0,1,19.8,All services working as expected; thank you note received. Continue monitoring.,0
CUST_001995,Female,42,North,Partner,One year,Direct debit,Standard,5G_FWA,Standard,56,74.55,4299.71,142.0,762,0,105.5,35.0,1,2,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001996,Female,39,West,Partner,Two year,Credit card,Standard,Fibre,Standard,15,83.65,1414.11,166.9,439,0,192.7,22.0,1,1,1,14.2,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_001997,NonBinary,49,South,Organic,One year,Credit card,Premium,5G_FWA,Standard,34,99.55,3322.56,218.9,442,0,105.6,28.0,1,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_001998,Male,43,North,Paid Search,Month-to-month,Credit card,Standard,Fibre,Standard,4,66.51,239.11,335.5,868,0,243.7,15.0,2,2,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_001999,Female,25,East,Social,Two year,Direct debit,Basic,5G_FWA,Standard,18,62.11,986.67,82.4,381,1,171.0,25.0,1,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_002000,Female,34,West,Partner,One year,Direct debit,Standard,5G_FWA,Standard,56,81.03,4400.9,202.0,844,1,134.6,28.0,0,0,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_002001,Female,39,East,Paid Search,One year,Direct debit,Basic,5G_FWA,Priority,35,65.46,2275.86,237.8,844,1,114.3,18.0,1,0,1,17.1,Customer satisfied with service; routine check completed. No action required.,1
CUST_002002,Male,64,North,Paid Search,One year,Credit card,Basic,Fibre,Standard,66,56.33,3748.16,249.1,498,0,217.4,16.0,0,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_002003,Male,62,South,Organic,Month-to-month,Direct debit,Standard,None,Standard,11,56.81,696.36,105.0,473,0,1.0,66.0,0,0,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_002004,Female,32,East,Partner,Month-to-month,Credit card,Standard,Fibre,Priority,49,80.47,4250.54,221.1,892,3,259.9,20.0,0,0,1,6.6,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_002005,Male,49,South,Partner,Two year,Bank transfer,Standard,DSL,Standard,49,65.71,3301.99,141.9,687,0,12.0,40.0,0,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_002006,Male,50,East,Organic,Month-to-month,Bank transfer,Premium,DSL,Priority,29,102.33,2921.89,73.8,327,0,58.9,53.0,2,1,1,22.6,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_002007,Male,23,North,Partner,Month-to-month,Credit card,Basic,DSL,Priority,23,49.07,1294.39,0.0,550,0,24.2,42.0,1,0,1,9.1,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_002008,Female,62,North,Organic,Month-to-month,Direct debit,Premium,None,Standard,45,67.16,3075.76,0.0,665,1,5.8,64.0,2,0,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,1
CUST_002009,Female,30,West,Paid Search,Two year,Cash,Standard,Fibre,Standard,30,76.46,2483.03,206.2,897,2,164.2,10.0,2,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_002010,Male,59,North,Partner,Two year,Direct debit,Basic,5G_FWA,Priority,24,69.12,1543.33,189.3,278,1,172.2,30.0,4,2,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_002011,Male,27,South,Organic,Month-to-month,Direct debit,Standard,DSL,Priority,43,83.61,3562.54,74.0,978,4,52.7,49.0,3,2,0,0.0,Customer mentioned intermittent issues; advised restart and monitoring. Follow-up recommended.,0
CUST_002012,Female,45,North,Partner,Two year,Bank transfer,Standard,Fibre,Standard,51,71.79,3605.29,300.1,806,2,149.9,10.0,3,1,1,8.4,No recent problems; user happy with plan. Continue monitoring.,0
CUST_002013,Female,18,East,Partner,Two year,Direct debit,Basic,Fibre,Standard,58,55.48,3208.89,188.5,418,1,205.2,9.0,0,1,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
