Customer_ID,Age,Gender,Region,Marketing_Channel,Annual_Income,Loan_Amount,Credit_Score,Employment_Length_Years,Number_of_Dependents,Previous_Defaults,Existing_Debt,Customer_Feedback,Loan_Default
CUST01112,42,Male,West,Branch,51713.8,11106.09,796.0,1.4,0,1,28670.07,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST01113,50,Male,West,Email,54750.14,10677.59,662.0,9.4,0,1,,The process was okay. Interest rate is a bit high but manageable.,0
CUST01114,45,Male,West,Social_Media,77971.25,38476.93,790.0,,3,1,3987.03,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST01115,41,Male,Central,Branch,,10696.0,790.0,22.2,2,0,18496.14,Quick approval process and transparent about all fees. Very satisfied.,0
CUST01116,44,Female,North,Social_Media,106878.97,14963.03,686.0,14.0,1,1,12278.02,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST01117,68,Male,North,Branch,38440.85,17016.37,818.0,15.6,0,0,14836.87,Efficient process from application to disbursement. Would use again.,0
CUST01118,39,Male,Central,Branch,122467.26,29059.24,630.0,19.0,1,0,18354.8,Average experience. No major complaints but nothing exceptional either.,0
CUST01119,42,Female,East,Email,,16174.75,523.0,4.2,2,2,3315.38,The application was straightforward. Managing the payments adequately.,0
CUST01120,52,Other,East,Branch,71278.39,9841.59,555.0,15.0,2,1,8960.63,Okay service. Some months are challenging but keeping up with payments.,0
CUST01121,53,Female,West,Branch,66465.46,30532.25,626.0,1.4,2,0,37477.58,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST01122,54,Male,West,Branch,69279.52,30150.83,722.0,0.2,4,1,15173.65,Smooth application and approval. Rates are competitive and fair.,0
CUST01123,47,Male,Central,Email,76756.45,50908.43,587.0,12.3,1,3,19243.53,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01124,26,Female,Central,Email,64186.59,25059.17,,0.6,3,0,14232.73,Okay service. Some months are challenging but keeping up with payments.,0
CUST01125,59,Male,West,Branch,31811.99,10463.73,580.0,35.7,3,0,18842.15,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST01126,26,Male,South,Branch,68602.42,49481.86,627.0,9.0,1,1,,Service is acceptable. Making payments on time but it's tight some months.,0
CUST01127,43,Female,Central,Branch,78848.55,16981.39,787.0,11.2,1,0,1795.41,Quick approval process and transparent about all fees. Very satisfied.,0
CUST01128,30,Female,North,Phone,128792.1,34691.06,708.0,2.3,1,0,21984.35,The online portal makes managing payments very convenient. No issues so far.,0
CUST01129,39,Female,South,Online,47960.78,48475.0,633.0,9.0,2,1,12411.64,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST01130,43,Male,Central,Email,153528.12,22739.45,777.0,0.4,0,0,24650.89,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST01131,43,Male,South,Branch,62274.32,21175.62,682.0,14.6,0,0,9689.07,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01132,45,Other,South,Branch,50323.14,25109.08,,1.5,1,0,9382.22,Okay service. Some months are challenging but keeping up with payments.,0
CUST01133,59,Male,North,Online,99074.32,27862.58,771.0,9.6,1,0,4475.13,Professional service and clear communication about terms and conditions.,0
CUST01134,45,Female,Central,Online,59199.86,38072.89,652.0,2.0,1,2,12663.02,Reasonable experience given my credit score. Making it work.,0
CUST01135,37,Female,East,Social_Media,71889.71,19465.64,753.0,0.6,1,0,,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST01136,51,Female,West,Branch,74090.7,22104.14,747.0,5.3,0,0,11829.86,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST01137,54,Male,South,Online,96456.66,15880.57,668.0,1.5,1,2,14822.93,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST01138,25,Male,West,Branch,,15834.19,568.0,10.5,3,1,7260.66,Service is acceptable. Making payments on time but it's tight some months.,0
CUST01139,47,Female,West,Branch,67530.12,12946.51,681.0,2.2,0,0,2939.97,Reasonable experience given my credit score. Making it work.,0
CUST01140,48,Female,South,Online,61571.77,16496.03,770.0,3.4,1,1,2222.31,Great experience! Easy application process and reasonable interest rates.,0
CUST01141,36,Female,South,Branch,92028.93,12112.64,,6.7,0,0,5576.16,Great experience! Easy application process and reasonable interest rates.,0
CUST01142,56,Male,North,Branch,57880.87,35507.21,816.0,2.7,1,0,2044.99,Quick approval process and transparent about all fees. Very satisfied.,0
CUST01143,38,Male,Central,Phone,130853.37,31149.18,,3.8,2,0,14527.53,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST01144,41,Female,West,Branch,74460.49,20360.75,742.0,13.5,1,0,56433.28,Not satisfied with the support provided when I started having payment difficulties.,1
CUST01145,37,Female,Central,Branch,35117.64,24726.66,599.0,1.6,2,0,,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01146,40,Female,South,Social_Media,84101.98,12955.02,696.0,0.7,0,0,65375.41,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01147,26,Male,West,Branch,90429.11,50821.18933582104,768.0,3.2,3,0,14121.44,Great experience! Easy application process and reasonable interest rates.,0
CUST01148,22,Female,West,Online,131563.42,41114.68,752.0,4.4,0,0,16362.45,Great experience! Easy application process and reasonable interest rates.,0
CUST01149,59,Female,West,Online,52685.19,40288.64,688.0,6.3,0,0,3136.83,Service is acceptable. Making payments on time but it's tight some months.,0
CUST01150,29,Female,Central,Branch,49518.86,51513.88,,3.7,0,0,,Service is acceptable. Making payments on time but it's tight some months.,0
CUST01151,28,Male,South,Email,,35457.74,600.0,12.5,2,0,8508.97,Average experience. No major complaints but nothing exceptional either.,0
CUST01152,18,Male,North,Online,121284.74,26006.93,661.0,0.3,0,0,35902.38,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01153,32,Female,West,Email,51813.92,62057.20842643765,575.0,4.5,0,0,2225.1,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01154,24,Male,West,Online,82727.79,10885.79,652.0,3.9,1,0,8635.11,Service is acceptable. Making payments on time but it's tight some months.,0
CUST01155,59,Male,East,Branch,71484.67,32869.1,535.0,8.3,1,0,6478.41,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST01156,52,Female,North,Email,52575.75,36173.26,574.0,,1,0,16862.15,Average experience. No major complaints but nothing exceptional either.,0
CUST01157,31,Male,East,Branch,69633.88,20917.19,748.0,5.7,0,1,1021.99,Not satisfied with the support provided when I started having payment difficulties.,1
CUST01158,67,Female,South,Phone,117207.67,22281.28,,34.7,0,3,35158.3,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01159,51,Male,East,Online,74602.48,18464.57,656.0,2.9,0,1,16379.14,Not satisfied with the support provided when I started having payment difficulties.,1
CUST01160,36,Female,West,Email,68019.7,20547.98,685.0,0.3,0,0,15558.26,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST01161,18,Other,West,Online,,23875.04,695.0,1.4,1,0,,Fair service. The loan helps but the terms could be better.,0
CUST01162,67,Male,South,Email,122256.27,25331.92,,4.0,3,0,22822.31,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST01163,23,Male,South,Online,47621.53,13068.37,708.0,3.0,2,2,21219.33,The online portal makes managing payments very convenient. No issues so far.,0
CUST01164,20,Male,South,Email,84276.32,14384.61,573.0,,1,0,30033.68,Fair service. The loan helps but the terms could be better.,0
CUST01165,52,Male,North,Branch,62447.83,31165.53,484.0,4.5,1,0,10258.58,Okay service. Some months are challenging but keeping up with payments.,0
CUST01166,69,Female,West,Email,74751.1,26715.89,598.0,3.3,1,0,2910.45,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST01167,56,Female,Central,Branch,99058.17,13667.04,667.0,1.0,0,0,7527.69,Reasonable experience given my credit score. Making it work.,0
CUST01168,46,Male,South,Social_Media,64609.83,20012.83,756.0,2.8,0,0,25289.65,Professional service and clear communication about terms and conditions.,0
CUST01169,47,Male,West,Online,70703.14,55917.57,698.0,17.4,0,0,8691.4,The process was okay. Interest rate is a bit high but manageable.,0
CUST01170,50,Male,Central,Online,112696.96,6710.21,722.0,2.9,0,1,,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST01171,49,Female,Central,Branch,89427.67,5777.89,608.0,10.0,1,0,23211.81,Fair service. The loan helps but the terms could be better.,0
CUST01172,43,Male,North,Online,69997.09,6756.72,674.0,7.6,0,0,,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST01173,41,Female,Central,Online,78025.59,69132.61,685.0,4.5,2,0,9093.98,The application was straightforward. Managing the payments adequately.,0
CUST01174,39,Female,South,Social_Media,75485.34,11559.14,619.0,2.2,0,0,17969.17,The application was straightforward. Managing the payments adequately.,0
CUST01175,30,Female,South,Social_Media,34249.73,17883.92,594.0,3.7,1,0,5619.0,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST01176,36,Male,North,Branch,78620.86,29665.78,661.0,7.2,1,0,24087.51,Okay service. Some months are challenging but keeping up with payments.,0
CUST01177,19,Female,East,Social_Media,,28525.28,,3.5,3,0,18957.16,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST01178,38,Male,North,Branch,120632.62,18587.75,607.0,,1,1,22297.05,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST01179,28,Male,South,Online,41305.66,46510.44,663.0,1.0,3,0,9782.1,Reasonable experience given my credit score. Making it work.,0
CUST01180,26,Female,South,Email,61115.22,33581.41,788.0,16.9,0,0,14566.09,Quick approval process and transparent about all fees. Very satisfied.,0
CUST01181,42,Female,West,Phone,56256.29,14762.34,638.0,4.6,1,0,13994.05,The process was okay. Interest rate is a bit high but manageable.,0
CUST01182,56,Male,Central,Social_Media,141956.43,11861.78,680.0,7.9,1,1,9820.76,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST01183,51,Male,South,Online,118258.6,23643.07,671.0,5.4,0,0,15228.29,Average experience. No major complaints but nothing exceptional either.,0
CUST01184,21,Male,Central,Phone,28198.82,34534.71,664.0,16.5,4,0,17248.63,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST01185,28,Male,Central,Online,72940.96,56699.66,813.0,6.3,0,0,19596.04,The online portal makes managing payments very convenient. No issues so far.,0
CUST01186,51,Male,West,Online,44464.75,25963.54,704.0,5.2,3,0,,The online portal makes managing payments very convenient. No issues so far.,0
CUST01187,28,Male,North,Online,78754.08,17429.14,554.0,20.7,1,0,23185.61,Average experience. No major complaints but nothing exceptional either.,0
CUST01188,37,Male,West,Social_Media,98018.46,44077.99,802.0,10.2,0,0,22133.18,The online portal makes managing payments very convenient. No issues so far.,0
CUST01189,46,Female,Central,Email,81745.95,40550.89,701.0,0.9,3,0,19867.71,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01190,28,Female,West,Email,100766.01,33375.04,650.0,1.6,1,1,24459.94,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01191,41,Female,South,Branch,65370.84,10648.62,787.0,12.4,2,0,11528.24,Great experience! Easy application process and reasonable interest rates.,0
CUST01192,23,Male,East,Branch,,17954.68,617.0,14.5,3,1,,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01193,32,Female,West,Online,99115.39,19331.24,817.0,6.3,1,0,22196.45,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST01194,43,Female,East,Online,60117.51,33384.37,687.0,6.5,0,0,8312.73,Reasonable experience given my credit score. Making it work.,0
CUST01195,20,Female,North,Branch,50025.33,7552.77,760.0,8.0,1,0,3075.11,Quick approval process and transparent about all fees. Very satisfied.,0
CUST01196,45,Female,South,Email,54964.26,17156.95,850.0,4.6,1,0,8504.5,Efficient process from application to disbursement. Would use again.,0
CUST01197,39,Female,West,Branch,,21898.46,694.0,9.1,0,1,14978.91,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST01198,46,Female,Central,Online,73825.64,18936.47,672.0,0.9,2,0,,Reasonable experience given my credit score. Making it work.,0
CUST01199,42,Male,North,Online,85087.26,53129.22,594.0,26.0,0,0,17358.8,Service is acceptable. Making payments on time but it's tight some months.,0
CUST01200,56,Female,Central,Online,52701.86,38285.57,670.0,11.1,1,0,24359.06,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST01201,41,Female,South,Branch,241160.3461011017,92503.28919225077,597.0,8.0,1,0,21855.09,Service is acceptable. Making payments on time but it's tight some months.,0
CUST01202,34,Female,West,Social_Media,157577.55,16432.02,665.0,3.0,3,0,16755.45,The application was straightforward. Managing the payments adequately.,0
CUST01203,41,Female,West,Phone,56433.17,24012.18,850.0,1.4,3,1,10826.57,Great experience! Easy application process and reasonable interest rates.,0
CUST01204,46,Male,West,Email,,12919.35,689.0,4.2,1,1,5600.88,Okay service. Some months are challenging but keeping up with payments.,0
CUST01205,40,Male,Central,Branch,167891.07,13131.15,635.0,8.7,1,1,49738.68,Okay service. Some months are challenging but keeping up with payments.,0
CUST01206,40,Female,South,Branch,,38495.83,663.0,8.0,1,0,8698.15,Okay service. Some months are challenging but keeping up with payments.,0
CUST01207,31,Female,Central,Online,68670.67,34740.95,647.0,3.9,0,0,10662.13,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST01208,32,Female,North,Email,54634.03,12417.26,,7.6,0,0,12168.7,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST01209,23,Male,West,Email,107272.94,23100.35,672.0,,1,1,8514.32,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST01210,60,Male,West,Online,75936.39,8978.4,808.0,0.2,1,0,19182.9,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST01211,25,Female,West,Branch,79535.93,29388.7,654.0,4.8,0,0,8637.02,Average experience. No major complaints but nothing exceptional either.,0
CUST01212,31,Female,South,Branch,50462.81,12254.15,,,1,0,10474.08,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST01213,31,Female,Central,Phone,108685.16,23139.72,608.0,,3,0,8104.33,Reasonable experience given my credit score. Making it work.,0
CUST01214,50,Male,North,Social_Media,66293.22,55639.89,,8.4,0,0,10296.19,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST01215,36,Female,North,Phone,45770.64,11432.44,541.0,5.8,1,0,4715.3,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01216,54,Male,West,Branch,71167.6,26560.48,509.0,38.5,1,2,3746.42,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST01217,31,Female,East,Online,51815.82,21198.58,729.0,0.4,2,1,38163.12,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST01218,43,Male,Central,Online,131654.51,10920.53,540.0,5.4,1,0,24450.72,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST01219,29,Male,South,Online,166816.08,14156.63,712.0,0.8,4,2,34229.86,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST01220,65,Female,North,Online,151527.28760821448,27898.21,639.0,1.4,1,0,36306.83,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01221,25,Female,Central,Email,116721.13,19163.53,755.0,3.9,0,1,6255.3,The online portal makes managing payments very convenient. No issues so far.,0
CUST01222,43,Male,East,Email,115370.19,92412.67106366491,542.0,1.4,0,0,33233.86,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST01223,47,Female,North,Online,23336.26,28682.28,727.0,26.5,1,0,27438.26,Great experience! Easy application process and reasonable interest rates.,0
CUST01224,44,Male,West,Email,55000.16,11889.36,706.0,23.5,3,0,10227.95,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST01225,37,Male,East,Online,,35559.02,709.0,3.3,0,0,17234.86,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST01226,38,Male,West,Branch,60786.89,38153.48,769.0,8.2,0,0,23875.63,Excellent customer support throughout the loan process. Highly recommend!,0
CUST01227,40,Male,East,Online,53211.67,25484.77,685.0,6.1,3,0,,The process was okay. Interest rate is a bit high but manageable.,0
CUST01228,38,Female,Central,Branch,118986.26,30095.91,484.0,,2,3,12240.4,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST01229,51,Male,Central,Online,59764.93,25280.99,715.0,7.9,1,0,15145.07,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST01230,66,Female,West,Branch,85188.6,43216.29,705.0,0.0,0,0,18711.4,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01231,33,Female,North,Branch,114141.75,40183.89,660.0,11.5,0,1,9981.62,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST01232,23,Male,Central,Social_Media,135343.52,8965.75,612.0,11.0,1,0,,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01233,38,Female,West,Online,45861.61,8530.68,651.0,5.7,0,0,7535.18,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST01234,70,Male,West,Online,47463.68,19365.45,796.0,18.7,1,0,33954.43,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST01235,30,Female,South,Online,80986.14,34267.4,606.0,,3,0,26574.88,Fair service. The loan helps but the terms could be better.,0
CUST01236,59,Male,Central,Phone,31674.31,42276.45,540.0,,0,1,24216.73,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST01237,60,Male,West,Online,48398.97,17593.26,562.0,7.5,1,0,17812.35,The application was straightforward. Managing the payments adequately.,0
CUST01238,33,Male,North,Email,125123.01,19070.71,677.0,40.0,0,0,15952.33,The application was straightforward. Managing the payments adequately.,0
CUST01239,46,Male,South,Branch,96890.38,18190.56,813.0,2.8,0,0,27264.49,Efficient process from application to disbursement. Would use again.,0
CUST01240,59,Male,Central,Branch,69581.9,20668.78,850.0,3.1,3,0,5161.19,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST01241,35,Female,North,Phone,90385.15,23794.78,732.0,1.6,0,1,6789.3,Smooth application and approval. Rates are competitive and fair.,0
CUST01242,37,Female,Central,Online,99941.8,16503.79,601.0,18.1,2,1,20541.29,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01243,33,Female,West,Online,,18157.24,609.0,10.9,1,0,13113.35,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01244,27,Female,West,Branch,59311.54,27124.87,750.0,0.9,0,0,8542.74,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01245,32,Male,South,Phone,133122.16,10281.2,786.0,32.0,1,0,28679.15,The online portal makes managing payments very convenient. No issues so far.,0
CUST01246,25,Male,South,Online,,58899.93,628.0,10.5,0,0,14838.31,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01247,40,Male,Central,Online,83795.31,33719.94,793.0,15.2,2,0,17198.61,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST01248,30,Male,South,Social_Media,,46129.71,661.0,0.4,2,1,29159.83,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST01249,42,Female,West,Online,34329.38,12689.31,737.0,5.6,2,0,12100.57,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST01250,21,Female,South,Email,56048.49,15180.46,771.0,9.6,0,0,46443.28,Excellent customer support throughout the loan process. Highly recommend!,0
CUST01251,43,Male,North,Email,,6204.15,561.0,6.3,2,0,5587.38,Not satisfied with the support provided when I started having payment difficulties.,1
CUST01252,50,Male,North,Online,,22296.55,716.0,8.8,2,0,28560.71,Excellent customer support throughout the loan process. Highly recommend!,0
CUST01253,18,Female,East,Online,46517.69,22693.64,794.0,13.6,4,0,,Excellent customer support throughout the loan process. Highly recommend!,0
CUST01254,44,Female,Central,Online,48999.02,25521.27,,3.8,0,0,25544.27,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST01255,54,Male,South,Phone,134422.25,8255.17,595.0,15.1,1,0,7642.74,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01256,25,Female,South,Phone,58537.87,21267.93,719.0,1.4,1,0,3705.11,Efficient process from application to disbursement. Would use again.,0
CUST01257,60,Female,South,Email,121842.91,26364.16,690.0,2.5,0,1,25773.2,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST01258,45,Male,East,Social_Media,83969.45,28813.01,653.0,0.4,0,0,10274.47,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST01259,31,Male,East,Phone,66137.29,15561.75,679.0,,4,1,3852.23,Fair service. The loan helps but the terms could be better.,0
CUST01260,39,Female,Central,Online,52171.0,156590.15740594149,546.0,3.8,0,0,26608.79,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST01261,46,Female,East,Online,98076.69,18964.26,712.0,,1,1,15873.41,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST01262,40,Female,East,Email,114925.14,23656.33,807.0,8.5,1,0,10246.6,Professional service and clear communication about terms and conditions.,0
CUST01263,46,Male,North,Online,102388.36,17714.95,622.0,4.6,2,0,17853.18,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST01264,28,Male,Central,Online,41395.74,15694.38,613.0,8.4,2,1,12031.26,Fair service. The loan helps but the terms could be better.,0
CUST01265,42,Female,South,Email,58468.98,31687.55,693.0,0.4,1,0,10943.16,Average experience. No major complaints but nothing exceptional either.,0
CUST01266,23,Female,North,Branch,61488.04,8420.98,850.0,1.6,2,0,23689.53,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01267,38,Male,West,Social_Media,32122.73,32833.72,767.0,7.9,0,0,16006.37,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST01268,29,Female,East,Phone,89977.96,23329.94,672.0,8.2,0,0,7243.49,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST01269,31,Female,South,Online,95803.78,19563.54,683.0,11.9,0,0,13401.07,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST01270,54,Female,East,Social_Media,94299.03,10618.61,775.0,4.1,1,0,23446.72,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST01271,53,Female,West,Online,87380.19,22218.63,607.0,10.3,0,0,5406.76,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01272,47,Female,North,Branch,63759.25,31483.27,,9.2,2,0,30433.53,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST01273,26,Male,Central,Branch,51331.66,23902.12,590.0,26.5,2,1,15594.71,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01274,36,Female,West,Online,63661.84,41468.059613547186,,1.9,1,0,14720.64,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01275,54,Male,South,Branch,84272.41,18779.32,656.0,6.4,2,0,15273.3,Okay service. Some months are challenging but keeping up with payments.,0
CUST01276,41,Female,East,Online,127157.19,16690.33,696.0,7.4,1,1,39393.43,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01277,67,Male,South,Branch,75921.83,11033.52,651.0,40.0,1,0,,Average experience. No major complaints but nothing exceptional either.,0
CUST01278,44,Female,West,Branch,74785.39,31124.22,735.0,1.8,0,0,10353.49,Great experience! Easy application process and reasonable interest rates.,0
CUST01279,42,Male,East,Email,33038.05,24874.75,666.0,5.9,1,0,12210.54,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST01280,36,Male,South,Email,86782.96,32299.96,850.0,3.4,1,0,25765.26,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST01281,41,Male,East,Online,131517.32,16521.27,793.0,6.0,0,0,21137.66,Smooth application and approval. Rates are competitive and fair.,0
CUST01282,38,Male,Central,Branch,69825.05,19602.82,575.0,2.1,2,0,13624.26,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01283,48,Female,East,Branch,67544.17,10706.02,695.0,0.4,1,0,52587.16,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01284,51,Female,Central,Online,61985.54,8635.98,738.0,6.8,1,2,19950.24,Not satisfied with the support provided when I started having payment difficulties.,1
CUST01285,30,Female,South,Email,99594.64,22901.35,643.0,3.3,0,0,6465.29,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST01286,24,Male,North,Email,32543.4,14214.202190827655,776.0,1.6,1,0,1878.86,Smooth application and approval. Rates are competitive and fair.,0
CUST01287,18,Male,North,Online,121899.36,26482.03,767.0,3.1,0,0,21333.06,Smooth application and approval. Rates are competitive and fair.,0
CUST01288,46,Male,South,Branch,66259.47,15253.02,673.0,0.4,2,0,10936.03,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST01289,26,Male,North,Online,87492.98,71110.7,758.0,24.0,1,0,3580.98,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST01290,18,Female,North,Phone,103168.3,21993.0,487.0,7.0,1,0,12542.18,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST01291,44,Male,Central,Online,48756.69,30243.82,788.0,13.5,1,0,22347.33,The online portal makes managing payments very convenient. No issues so far.,0
CUST01292,69,Male,Central,Social_Media,72685.44,14509.13,750.0,4.4,2,0,11853.18,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST01293,39,Male,West,Email,65640.32,41420.51,592.0,,1,0,,Okay service. Some months are challenging but keeping up with payments.,0
CUST01294,50,Male,North,Branch,44205.3,43401.55,700.0,5.3,1,0,1684.83,Okay service. Some months are challenging but keeping up with payments.,0
CUST01295,40,Female,North,Phone,114502.13,37484.59,517.0,6.8,5,1,21363.59,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST01296,38,Female,North,Social_Media,63363.76,63107.74,618.0,5.4,1,2,2836.17,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST01297,51,Male,West,Phone,43503.29,11424.12,767.0,10.6,0,0,8474.96,Efficient process from application to disbursement. Would use again.,0
CUST01298,36,Male,Central,Online,74640.92,31598.63,678.0,6.7,2,0,16611.52,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST01299,43,Male,East,Branch,39052.84,13701.44,674.0,2.5,0,0,7111.38,Fair service. The loan helps but the terms could be better.,0
CUST01300,43,Male,North,Email,59918.29,11691.78,683.0,1.3,2,0,8370.34,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01301,31,Male,East,Phone,83521.24,21281.13,674.0,7.5,3,0,16064.81,The process was okay. Interest rate is a bit high but manageable.,0
CUST01302,51,Female,South,Phone,37596.05,24983.67,758.0,5.4,1,1,17011.51,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST01303,37,Female,South,Email,96704.9,20399.93,630.0,0.8,1,0,13934.73,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST01304,30,Female,West,Email,76366.63,10043.23,713.0,,1,2,1490.43,Professional service and clear communication about terms and conditions.,0
CUST01305,46,Male,West,Social_Media,103439.87,22553.78,588.0,5.8,2,0,2202.62,The process was okay. Interest rate is a bit high but manageable.,0
CUST01306,29,Male,North,Online,102913.88,21467.74,739.0,14.0,3,0,25752.2,Excellent customer support throughout the loan process. Highly recommend!,0
CUST01307,40,Female,North,Branch,59038.0,11941.46,654.0,0.6,1,0,10072.13,The application was straightforward. Managing the payments adequately.,0
CUST01308,39,Female,Central,Email,59729.29,48384.96,676.0,3.4,1,1,58458.24,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST01309,53,Female,South,Email,,59646.65,651.0,13.8,1,0,16123.56,Okay service. Some months are challenging but keeping up with payments.,0
CUST01310,45,Male,North,Phone,134526.90734151963,23416.4,661.0,8.4,0,1,45870.98,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST01311,39,Female,North,Online,,5838.63,599.0,2.7,2,0,11717.1,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST01312,49,Male,North,Email,55619.18,21616.85,706.0,14.9,0,0,9101.72,Smooth application and approval. Rates are competitive and fair.,0
CUST01313,56,Female,South,Email,40310.84,40126.1,724.0,5.4,2,1,21554.03,The loan approval process didn't adequately assess my repayment capacity.,1
CUST01314,46,Female,West,Online,43313.77,21913.61,573.0,5.5,1,0,29338.21,The application was straightforward. Managing the payments adequately.,0
